station_name,amphoe,tambon,station_id,station_type,cand_number,candidate_name,party_name,color_hex,score
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 12,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 12,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,6
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 12,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 12,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,169
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 12,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 12,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,9
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 12,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 12,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,0
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 12,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 12,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,7
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 12,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 12,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 2,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 2,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,4
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 2,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 2,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,135
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 2,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 2,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,29
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 2,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 2,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,4
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 2,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 2,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,12
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 2,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 2,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,1
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 3,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 3,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,9
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 3,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 3,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,224
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 3,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 3,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,21
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 3,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 3,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,1
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 3,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 3,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,11
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 3,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 3,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 4,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 4,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,0
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 4,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 4,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,165
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 4,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 4,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,20
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 4,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 4,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,0
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 4,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 4,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,6
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 4,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 4,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 5,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 5,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,5
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 5,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 5,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,251
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 5,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 5,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,1
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 5,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 5,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,0
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 5,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 5,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,15
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 5,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 5,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,2
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 6,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,1
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 6,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,154
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 6,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,4
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 6,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,5
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 6,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,5
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 6,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 7,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 7,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,4
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 7,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 7,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,136
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 7,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 7,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,1
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 7,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 7,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,0
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 7,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 7,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,16
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 7,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 7,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,2
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 8,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 8,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,4
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 8,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 8,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,105
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 8,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 8,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,0
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 8,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 8,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,2
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 8,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 8,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,0
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 8,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 8,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 9,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 9,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,1
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 9,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 9,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,173
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 9,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 9,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,18
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 9,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 9,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,0
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 9,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 9,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,0
election_data\อำเภอน้ำยืน\ตำบลยางใหญ่\หน่วยที่ 9,อำเภอน้ำยืน,ตำบลยางใหญ่,หน่วยที่ 9,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 1,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 1,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,0
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 1,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 1,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,289
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 1,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 1,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,1
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 1,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 1,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,0
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 1,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 1,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,21
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 1,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 1,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 10,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 10,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,7
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 10,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 10,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,257
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 10,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 10,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,25
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 10,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 10,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,1
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 10,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 10,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,17
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 10,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 10,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,4
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 11,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 11,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,4
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 11,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 11,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,165
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 11,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 11,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,4
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 11,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 11,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,4
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 11,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 11,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,9
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 11,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 11,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,6
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 12,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 12,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,0
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 12,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 12,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,149
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 12,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 12,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,5
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 12,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 12,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,1
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 12,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 12,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,4
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 12,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 12,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 13,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 13,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,2
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 13,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 13,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,283
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 13,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 13,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,17
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 13,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 13,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,0
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 13,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 13,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,0
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 13,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 13,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 14,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 14,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,3
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 14,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 14,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,145
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 14,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 14,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,1
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 14,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 14,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,1
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 14,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 14,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,7
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 14,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 14,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 15,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 15,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,4
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 15,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 15,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,339
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 15,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 15,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,13
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 15,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 15,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,1
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 15,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 15,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,7
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 15,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 15,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 2,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 2,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,4
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 2,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 2,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,411
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 2,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 2,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,3
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 2,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 2,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,4
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 2,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 2,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,27
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 2,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 2,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,4
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 3,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 3,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,6
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 3,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 3,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,244
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 3,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 3,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,13
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 3,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 3,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,0
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 3,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 3,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,12
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 3,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 3,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,1
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 4,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 4,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,3
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 4,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 4,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,434
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 4,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 4,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,6
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 4,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 4,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,1
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 4,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 4,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,28
election_data\อำเภอน้ำยืน\ตำบลสีวิเชียร\หน่วยที่ 4,อำเภอน้ำยืน,ตำบลสีวิเชียร,หน่วยที่ 4,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
