station_name,amphoe,tambon,station_id,station_type,party_number,party_name,score
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 5,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 5,election_day,45,เป็นธรรม,0
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 5,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 5,election_day,46,ประชาชน,25
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 5,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 5,election_day,47,ประชาไทย,0
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 5,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 5,election_day,48,ไทยสร้างไทย,0
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 5,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 5,election_day,49,ไทยก้าวใหม่,0
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 5,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 5,election_day,50,ประชาอาสาชาติ,8
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 5,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 5,election_day,51,พร้อม,4
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 5,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 5,election_day,52,เครือข่ายชาวนาแห่งประเทศไทย,4
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 5,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 5,election_day,53,ไทยพิทักษ์ธรรม,0
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 5,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 5,election_day,54,ความหวังใหม่,0
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 5,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 5,election_day,55,ไทยรวมไทย,0
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 5,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 5,election_day,56,เพื่อบ้านเมือง,0
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 5,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 5,election_day,57,พลังไทยรักชาติ,0
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,1,ไทยทรัพย์ทวี,0
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,2,เพื่อชาติไทย,5
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,3,ใหม่,3
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,4,มิติใหม่,0
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,5,รวมใจไทย,1
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,6,รวมไทยสร้างชาติ,0
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,7,พลวัต,0
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,8,ประชาธิปไตยใหม่,4
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,9,เพื่อไทย,0
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,10,ทางเลือกใหม่,0
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,11,เศรษฐกิจ,4
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,12,เสรีรวมไทย,4
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,13,รวมพลังประชาชน,0
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,14,ท้องที่ไทย,6
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,15,อนาคตไทย,6
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,16,พลังเพื่อไทย,0
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,17,ไทยชนะ,0
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,18,พลังสังคมใหม่,0
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,19,สังคมประชาธิปไตยไทย,0
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,20,ฟิวชั่น,1
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,21,ไทรวมพลัง,151
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,22,ก้าวอิสระ,1
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,23,ปวงชนไทย,1
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,24,วิชชันใหม่,0
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,25,เพื่อชีวิตใหม่,0
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,26,คลองไทย,0
election_data\อำเภอน้ำยืน\ตำบลโซง\หน่วยที่ 6,อำเภอน้ำยืน,ตำบลโซง,หน่วยที่ 6,election_day,27,ประชาธิปัตย์,4
